book_reference,author_names,avg_rating,num_ratings,year_published ,book_title,book_isbn,book_review_count,genre_abuse,genre_adult,genre_adult-fiction,genre_adventure,genre_animals,genre_art,genre_art-design,genre_atheism,genre_audiobook,genre_autobiography,genre_biography,genre_biography-memoir,genre_biology,genre_books-about-books,genre_brain,genre_buddhism,genre_buisness,genre_business,genre_chess,genre_chick-lit,genre_childrens,genre_china,genre_christian,genre_christian-living,genre_christian-non-fiction,genre_christianity,genre_classics,genre_college,genre_comedy,genre_comics,genre_communication,genre_contemporary,genre_cookbooks,genre_cooking,genre_counselling,genre_crafts,genre_crime,genre_cultural,genre_death,genre_denmark,genre_design,genre_diets,genre_eastern-philosophy,genre_economics,genre_education,genre_entrepreneurship,genre_essays,genre_faith,genre_family,genre_fantasy,genre_fashion,genre_feminism,genre_fiction,genre_finance,genre_fitness,genre_food,genre_gender,genre_gender-studies,genre_german-literature,genre_graphic-novels,genre_graphic-novels-comics,genre_health,genre_history,genre_holocaust,genre_horror,genre_how-to,genre_humor,genre_indian-literature,genre_inspirational,genre_japan,genre_japanese-literature,genre_journaling,genre_law,genre_leadership,genre_lgbt,genre_literature,genre_love,genre_magic,genre_management,genre_manga,genre_marriage,genre_mathematics,genre_medical,genre_medicine,genre_memoir,genre_mental-health,genre_mental-illness,genre_metaphysics,genre_military-fiction,genre_money,genre_music,genre_mythology,genre_neuroscience,genre_new-age,genre_non-fiction,genre_novels,genre_nutrition,genre_parenting,genre_personal-development,genre_personal-finance,genre_philosophy,genre_poetry,genre_politics,genre_productivity,genre_psychoanalysis,genre_psychology,genre_queer,genre_race,genre_read-for-school,genre_reference,genre_relationships,genre_religion,genre_romance,genre_school,genre_science,genre_self-help,genre_sexuality,genre_short-stories,genre_social,genre_social-justice,genre_social-science,genre_social-work,genre_sociology,genre_spirituality,genre_sweden,genre_taoism,genre_teaching,genre_technology,genre_teen,genre_travel,genre_true-crime,genre_unfinished,genre_vegan,genre_war,genre_womens,genre_writing,genre_zen
/book/show/18505796-10-happier,Dan   Harris,3.92,79470,2014.0,10% Happier,9780062265425,6101,0,0,0,0,0,0,0,0,266,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,1617,0,0,0,224,0,136,0,0,0,0,460,0,0,0,0,0,0,0,0,0,1127,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/30257963-12-rules-for-life,Jordan B. Peterson,3.94,98738,2018.0,12 Rules for Life,9780345816023,8809,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,0,0,0,317,0,1054,0,57,0,0,1467,0,0,0,0,0,90,0,0,68,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0
/book/show/3228917-outliers,Malcolm Gladwell,4.16,548639,2008.0,Outliers,9780316017923,25635,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9147,0,0,0,416,0,0,0,0,0,0,2582,0,0,0,0,0,0,0,0,714,1094,0,0,0,0,0,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/40745.Mindset,Carol S. Dweck,4.07,86023,2006.0,Mindset,null,7184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727,0,0,289,494,0,0,0,0,125,0,2000,0,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0
/book/show/1274.Men_Are_from_Mars_Women_Are_from_Venus,John Gray,3.56,162742,1992.0,"Men Are from Mars, Women Are from Venus",9780060574215,5799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,1334,0,0,0,109,0,74,0,0,0,0,760,0,0,0,0,445,0,60,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0
/book/show/18077875-essentialism,Greg McKeown,4.04,54479,2011.0,Essentialism,9780804137386,5088,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647,0,0,0,434,0,238,0,0,477,0,269,0,0,0,0,0,0,0,0,0,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/76334.A_New_Earth,Eckhart Tolle,4.09,155550,2005.0,A New Earth,9780452287587,7440,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1101,0,0,0,190,0,400,0,0,0,0,262,0,0,0,0,0,97,0,0,0,940,0,0,0,0,0,0,0,1081,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/18144590-the-alchemist,Paulo Coelho,3.88,2085294,1988.0,The Alchemist,9780062315007,80154,0,0,0,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3429,0,0,14545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,0,0,0,0,0,0,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589,0,0,0,0,2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,0,0,0,0,0,0,1324,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/40102.Blink,Malcolm Gladwell,3.94,483423,2005.0,Blink,9780316010665,15146,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7688,0,0,0,267,0,248,0,0,0,0,3566,0,0,0,0,0,0,0,0,1031,897,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/23317538-rising-strong,Bren\xc3\xa9 Brown,4.24,54555,2015.0,Rising Strong,9780812995824,3804,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,63,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,1342,0,0,0,262,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/170548.Don_t_Sweat_the_Small_Stuff_and_It_s_All_Small_Stuff,Richard Carlson,3.98,81902,1997.0,Don't Sweat the Small Stuff ... and It's All Small Stuff,9780733800849,1961,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,0,0,0,110,0,79,0,0,0,0,186,0,0,0,30,0,0,0,0,0,862,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/1319.The_War_of_Art,Steven Pressfield,4.0,71990,2002.0,The War of Art,9780446691437,5879,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586,0,0,0,308,0,139,0,0,192,0,294,0,0,0,0,0,0,0,0,0,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,0
/book/show/95887.Eat_That_Frog_,Brian Tracy,3.88,45697,2001.0,Eat That Frog!,9781576754221,3684,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,20,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,0,0,354,0,0,0,0,407,0,189,0,0,0,0,0,0,0,0,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/34565022-braving-the-wilderness,Bren\xc3\xa9 Brown,4.15,64298,2017.0,Braving the Wilderness,9780812995848,5566,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,1478,0,0,0,231,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,818,0,0,0,0,0,0,51,84,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/180116.Awaken_the_Giant_Within,Tony Robbins,4.15,55782,1992.0,Awaken the Giant Within,9780671791544,1599,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,332,0,38,0,0,41,0,222,0,0,0,0,0,0,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/27213329-grit,Angela Duckworth,4.09,67557,2016.0,Grit,9781443442312,5374,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676,0,0,140,383,0,0,0,0,0,0,1054,0,0,0,0,0,0,0,0,132,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/10865206-the-willpower-instinct,Kelly McGonigal,4.15,26219,2011.0,The Willpower Instinct,9781583334386,1781,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,900,0,0,0,251,0,0,0,0,156,0,1061,0,0,0,0,0,0,0,0,167,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/22889767-better-than-before,Gretchen Rubin,3.84,33185,2015.0,Better Than Before,9780385348614,3420,0,38,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,0,0,208,0,0,0,0,89,0,228,0,0,0,0,0,0,0,0,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
/book/show/1134122.The_Power_of_Positive_Thinking,Norman Vincent Peale,4.15,83675,1952.0,The Power of Positive Thinking,9781416560616,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,174,0,53,0,0,0,0,265,0,0,0,0,0,34,0,0,0,787,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/759945.The_Magic_of_Thinking_Big,David J. Schwartz,4.24,68320,1959.0,The Magic of Thinking Big,9780671646783,2254,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,0,0,330,0,0,0,0,62,0,221,0,0,0,0,0,0,0,0,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/43877.The_Monk_Who_Sold_His_Ferrari,Robin S. Sharma,3.85,106336,1996.0,The Monk Who Sold His Ferrari,9780062515674,6333,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,157,0,250,0,0,0,0,102,0,0,0,0,0,0,0,0,0,728,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,39,0,0,0,0,0
/book/show/923950.The_Highly_Sensitive_Person,Elaine N. Aron,3.87,29166,1996.0,The Highly Sensitive Person,9780553062182,1545,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,955,0,0,0,84,0,0,0,0,0,0,948,0,0,0,30,0,0,0,0,36,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
/book/show/944267.Boundaries,Henry Cloud,4.21,50350,1992.0,Boundaries,9780310585909,3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,105,0,101,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,0,0,0,159,0,0,0,0,0,0,424,0,0,0,0,255,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/17166225-the-miracle-morning,Hal Elrod,3.93,44377,2012.0,The Miracle Morning,null,3959,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,30,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0,0,412,0,0,0,0,173,0,75,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/66354.Flow,Mihaly Csikszentmihalyi,4.11,54067,1990.0,Flow,9780060920432,2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398,0,0,0,312,0,201,0,0,250,0,2579,0,0,0,0,0,0,0,0,226,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/40672036-digital-minimalism,Cal Newport,4.07,31440,2019.0,Digital Minimalism,null,3735,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,0,0,0,201,0,90,0,0,309,0,257,0,0,0,0,0,0,0,0,84,666,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0
/book/show/32738672-unfu-k-yourself,Gary John Bishop,3.86,37196,2016.0,Unfu*k Yourself,null,2881,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,457,0,0,0,155,0,21,0,0,21,0,135,0,0,0,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
/book/show/46674.Feeling_Good,David D. Burns,4.03,24430,1980.0,Feeling Good,9780380810338,1022,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,471,0,0,0,56,0,0,0,0,0,0,702,0,0,0,29,0,0,0,0,29,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/347852.The_Road_Less_Traveled,M. Scott Peck,4.06,83161,1978.0,The Road Less Traveled,9780671250676,2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0,0,0,132,0,207,0,0,0,0,1057,0,0,0,0,33,69,0,0,0,655,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/81959.As_a_Man_Thinketh,James Allen,4.28,57970,1902.0,As a Man Thinketh,9781585425648,3339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,241,0,441,0,0,0,0,218,0,0,0,0,0,0,0,0,0,648,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/28815.Influence,Robert B. Cialdini,4.19,99456,1984.0,Influence,9780061241895,3639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1740,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643,0,0,0,291,0,0,0,0,0,0,3123,0,0,0,0,0,0,0,0,221,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/129603.You_Can_Heal_Your_Life,Louise L. Hay,4.16,63058,1984.0,You Can Heal Your Life,9788176210775,1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,364,0,0,0,106,0,21,0,0,0,0,126,0,0,0,19,0,0,0,0,0,645,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/1303.The_48_Laws_of_Power,Robert Greene,4.16,77020,1998.0,The 48 Laws of Power,9780140280197,4029,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,0,0,0,217,0,498,0,270,0,0,856,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/1052.The_Richest_Man_in_Babylon,George S. Clason,4.26,108129,1926.0,The Richest Man in Babylon,9780451205360,5851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,622,0,0,0,217,336,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/26329.Emotional_Intelligence,Daniel Goleman,4.02,81740,1995.0,Emotional Intelligence,9780553804911,2831,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,0,0,0,278,0,0,0,0,0,0,2045,0,0,0,0,0,0,0,0,236,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/1963638.The_Untethered_Soul,Michael A. Singer,4.21,49084,2007.0,The Untethered Soul,9781572245372,3983,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0,0,0,171,0,203,0,0,0,0,222,0,0,0,0,0,37,0,0,0,632,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/18668059-the-obstacle-is-the-way,Ryan Holiday,4.16,40835,2014.0,The Obstacle Is the Way,9781591846352,2862,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,0,0,0,294,0,872,0,0,65,0,265,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/13525945-so-good-they-can-t-ignore-you,Cal Newport,4.11,26537,2012.0,So Good They Can't Ignore You,9781455509102,2494,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,0,0,0,258,0,47,0,0,210,0,147,0,0,0,0,0,0,0,0,0,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
